Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2019-03-15 10:00:00,90.24,115.79,3.97,31.36,34.44,33.58,5.63,0.8,25.94,6.96,,,,,,29.34,49.71,0.8,308.06,0.0,0.0,455.35,1016.95,
2019-03-15 11:00:00,86.06,113.75,4.65,44.85,49.2,30.98,,0.86,26.76,6.28,,,,,,30.89,42.02,0.69,271.93,0.0,0.0,478.45,1015.88,
2019-03-15 12:00:00,77.81,110.68,5.86,64.28,70.06,29.95,22.04,0.75,26.79,6.14,,,,,,32.34,34.57,0.86,225.47,0.0,0.0,658.1,1014.82,
2019-03-15 13:00:00,70.04,98.06,0.74,21.65,19.86,28.01,25.52,0.2,29.39,4.08,,,,,,33.09,30.94,0.87,185.13,0.0,0.0,493.22,1013.7,
2019-03-15 14:00:00,60.88,82.18,2.21,17.36,18.83,25.14,13.03,0.13,29.1,2.33,,,,,,32.78,29.72,1.03,209.77,0.0,0.0,305.4,1011.88,
2019-03-15 15:00:00,52.48,75.9,3.2,18.1,20.88,26.13,6.03,0.07,24.22,1.2,,,,,,32.05,32.45,0.49,179.6,0.0,0.0,172.92,1011.2,
2019-03-15 16:00:00,44.38,71.97,2.46,27.49,28.46,26.41,5.68,0.62,17.25,2.9,,,,,,29.97,40.04,0.9,205.34,0.0,0.0,15.1,1011.85,
2019-03-15 17:00:00,42.01,98.62,4.13,23.87,27.23,26.74,5.1,0.7,22.91,5.2,,,,,,27.57,48.11,1.32,245.16,0.05,0.2,7.5,1013.55,
2019-03-15 18:00:00,44.43,207.13,3.8,23.26,26.3,28.3,2.48,0.5,18.9,2.34,,,,,,21.28,77.77,0.94,192.2,0.45,1.8,6.57,1016.32,
2019-03-15 19:00:00,43.9,109.37,2.94,28.89,31.38,31.32,1.28,0.76,11.25,2.16,,,,,,19.78,91.64,0.61,139.73,0.2,0.8,7.38,1016.1,
2019-03-15 20:00:00,40.05,49.68,3.13,31.8,34.07,31.36,1.16,0.69,9.22,4.12,,,,,,20.0,90.75,0.68,240.34,0.0,0.0,8.1,1015.58,
2019-03-15 21:00:00,34.82,47.32,2.49,39.02,41.1,31.48,1.45,1.1,8.66,4.28,,,,,,20.44,86.19,1.3,236.86,0.0,0.0,9.45,1015.98,
2019-03-15 22:00:00,34.77,55.67,2.95,24.72,27.4,29.03,2.22,0.4,11.55,3.89,,,,,,20.72,81.91,1.54,220.32,0.0,0.0,10.4,1015.32,
2019-03-15 23:00:00,33.3,53.87,2.61,22.82,24.62,30.55,3.92,0.39,15.02,3.25,,,,,,21.3,75.11,1.66,217.36,0.05,0.2,12.75,1014.75,
2019-03-16 00:00:00,32.14,46.44,2.7,23.2,25.32,28.78,5.36,1.26,16.14,2.49,,,,,,21.42,73.41,0.81,267.1,0.0,0.0,11.05,1013.85,
2019-03-16 01:00:00,24.53,40.66,3.48,28.42,31.13,28.18,5.57,0.77,12.22,2.06,,,,,,21.12,76.56,0.57,208.15,0.0,0.0,8.62,1012.82,
2019-03-16 02:00:00,25.59,41.4,2.71,24.67,26.56,26.43,4.1,0.39,13.18,2.51,,,,,,21.08,75.94,0.82,240.05,0.0,0.0,7.28,1012.6,
2019-03-16 03:00:00,28.64,37.57,2.18,19.26,19.93,24.27,2.4,0.36,12.44,5.54,,,,,,20.88,77.68,0.82,342.47,0.0,0.0,6.3,1012.48,
2019-03-16 04:00:00,24.67,35.04,3.3,20.7,23.8,25.04,2.06,0.42,11.31,7.09,,,,,,20.5,79.86,0.71,298.15,0.0,0.0,5.8,1012.6,
2019-03-16 05:00:00,21.72,34.03,2.72,24.26,26.15,23.06,2.35,0.64,10.13,3.92,,,,,,20.7,77.82,0.78,329.09,0.0,0.0,7.98,1012.95,
2019-03-16 06:00:00,25.75,40.06,4.14,32.58,35.83,25.11,4.12,1.01,8.3,7.87,,,,,,20.77,78.11,0.82,326.06,0.0,0.0,31.78,1014.28,
2019-03-16 07:00:00,39.26,54.36,4.31,39.25,43.23,27.72,5.28,1.07,7.36,8.15,,,,,,20.65,83.08,0.68,249.29,0.45,1.8,73.68,1015.65,
2019-03-16 08:00:00,50.95,72.81,4.74,40.96,45.39,29.52,3.02,2.21,8.44,8.14,,,,,,22.3,79.69,0.69,307.26,0.0,0.0,252.68,1016.12,
2019-03-16 09:00:00,55.53,81.51,3.92,32.77,35.56,26.76,5.35,0.98,15.92,7.34,,,,,,26.12,59.37,0.78,299.94,0.0,0.0,496.05,1016.52,
2019-03-16 10:00:00,56.95,79.18,2.7,27.1,27.93,24.89,6.8,0.92,25.36,5.76,,,,,,28.46,47.32,1.05,291.66,0.0,0.0,611.28,1016.45,
2019-03-16 11:00:00,53.94,75.91,3.7,25.23,26.49,22.42,6.54,0.66,27.78,3.93,,,,,,30.1,40.83,0.88,296.02,0.0,0.0,742.88,1015.8,
2019-03-16 12:00:00,47.79,64.18,2.72,26.54,28.32,21.59,7.89,0.52,30.16,2.5,,,,,,31.3,37.07,1.04,280.56,0.0,0.0,774.62,1014.72,
2019-03-16 13:00:00,47.89,57.32,2.58,24.97,26.86,20.92,10.04,0.51,32.32,2.0,,,,,,32.13,34.01,0.99,283.27,0.0,0.0,705.45,1013.45,
2019-03-16 14:00:00,48.05,55.29,3.12,20.95,23.42,19.52,10.72,0.38,31.84,1.98,,,,,,32.7,30.86,0.94,274.02,0.0,0.0,635.75,1012.6,
2019-03-16 15:00:00,42.46,55.46,2.92,19.91,21.26,20.64,15.7,0.42,34.63,1.72,,,,,,31.95,32.78,1.08,260.86,0.0,0.0,273.88,1011.5,
2019-03-16 16:00:00,41.42,54.94,2.16,21.69,23.15,20.45,14.61,0.35,33.57,1.85,,,,,,31.81,32.14,1.1,243.85,0.0,0.0,157.05,1011.25,
2019-03-16 17:00:00,41.19,56.39,2.41,32.32,33.31,21.9,13.32,0.54,29.65,2.08,,,,,,30.26,37.74,0.78,263.24,0.0,0.0,34.2,1011.38,
2019-03-16 18:00:00,42.38,66.01,3.87,72.53,76.04,24.77,8.98,1.16,17.11,6.11,,,,,,28.21,47.16,0.6,219.76,0.0,0.0,4.47,1011.75,
2019-03-16 19:00:00,51.51,83.6,2.74,82.12,83.32,26.62,6.64,1.74,11.25,31.11,,,,,,26.85,52.74,0.74,181.54,0.0,0.0,5.05,1012.48,
2019-03-16 20:00:00,69.02,108.85,4.22,99.09,103.08,29.42,6.49,1.89,7.35,62.1,,,,,,25.99,56.28,0.57,249.64,0.0,0.0,5.85,1013.05,
2019-03-16 21:00:00,83.94,132.9,13.22,119.21,132.43,31.93,6.36,2.58,3.69,94.73,,,,,,25.52,59.0,0.53,293.13,0.0,0.0,6.08,1013.32,
2019-03-16 22:00:00,102.68,166.28,14.39,90.93,105.32,30.89,7.38,2.25,3.21,139.76,,,,,,24.91,60.26,0.54,305.36,0.0,0.0,6.52,1013.5,
2019-03-16 23:00:00,106.31,181.77,2.09,70.44,71.76,27.43,8.66,1.27,7.43,171.84,,,,,,24.6,56.14,0.72,265.89,0.0,0.0,6.68,1013.45,
2019-03-17 00:00:00,102.0,158.16,2.12,47.54,48.42,24.0,7.64,0.44,9.45,25.65,,,,,,23.34,57.28,0.61,189.62,0.0,0.0,6.62,1013.15,
2019-03-17 01:00:00,88.03,136.24,2.72,56.53,58.28,22.68,6.85,0.22,8.86,16.12,,,,,,22.72,58.52,0.68,99.17,0.0,0.0,6.45,1012.85,
2019-03-17 02:00:00,83.37,121.93,3.06,49.54,52.05,20.76,7.12,0.18,11.83,12.63,,,,,,22.85,54.9,1.17,7.48,0.0,0.0,7.45,1012.72,
2019-03-17 03:00:00,77.58,116.53,3.32,46.02,48.52,19.48,8.12,0.02,12.83,7.96,,,,,,22.7,52.68,1.33,260.1,0.0,0.0,6.65,1012.55,
2019-03-17 04:00:00,72.18,113.7,1.91,38.74,39.26,18.07,6.55,0.11,14.36,6.84,,,,,,22.26,53.7,1.27,259.96,0.0,0.0,6.07,1012.7,
2019-03-17 05:00:00,65.18,109.95,2.25,37.17,38.86,17.73,5.28,0.18,13.76,6.08,,,,,,21.64,55.99,1.12,318.6,0.0,0.0,6.65,1013.32,
2019-03-17 06:00:00,64.44,102.78,3.85,40.54,43.9,19.71,5.58,0.25,9.77,8.8,,,,,,20.94,60.18,0.59,272.73,0.0,0.0,31.12,1014.4,
2019-03-17 07:00:00,65.4,103.4,2.8,42.94,44.52,19.7,15.1,0.47,13.73,16.18,,,,,,22.74,52.63,0.83,338.29,0.0,0.0,104.55,1015.32,
2019-03-17 08:00:00,77.34,117.49,2.99,40.39,43.21,19.2,19.19,0.44,17.88,13.73,,,,,,24.21,47.49,1.11,329.42,0.0,0.0,167.45,1015.88,
2019-03-17 09:00:00,89.98,131.29,2.98,23.89,25.1,14.82,7.6,0.22,27.26,6.5,,,,,,27.28,31.33,1.07,255.07,0.0,0.0,491.15,1016.25,
2019-03-17 10:00:00,79.68,117.13,2.34,19.05,19.88,12.55,5.16,0.16,31.72,5.04,,,,,,29.16,25.82,1.02,268.13,0.0,0.0,622.88,1015.98,
2019-03-17 11:00:00,65.53,98.22,2.04,19.98,20.99,12.95,7.35,0.22,33.61,4.32,,,,,,30.46,25.16,0.67,167.48,0.0,0.0,693.1,1015.3,
2019-03-17 12:00:00,55.3,87.12,3.48,23.67,26.94,13.69,10.75,0.35,33.51,4.26,,,,,,31.56,26.34,0.57,167.88,0.0,0.0,686.08,1014.4,
2019-03-17 13:00:00,52.31,84.1,2.54,24.88,26.84,16.81,16.44,0.54,33.69,4.56,,,,,,32.25,28.39,0.83,243.84,0.0,0.0,605.55,1013.1,
2019-03-17 14:00:00,48.54,86.2,4.42,25.12,28.91,16.92,23.9,0.46,35.19,4.46,,,,,,31.99,29.5,1.11,160.39,0.0,0.0,442.12,1012.15,
2019-03-17 15:00:00,50.43,89.36,2.88,34.6,36.62,17.12,28.57,0.38,33.39,3.85,,,,,,31.36,29.37,1.24,334.8,0.0,0.0,170.52,1011.95,
2019-03-17 16:00:00,52.03,87.95,2.94,32.69,34.16,16.5,17.57,0.42,29.8,3.79,,,,,,30.33,30.49,1.23,325.04,0.0,0.0,45.45,1012.18,
2019-03-17 17:00:00,54.24,88.18,3.29,31.71,34.97,17.13,13.56,0.52,25.92,7.99,,,,,,29.28,33.08,0.78,290.88,0.0,0.0,10.48,1013.25,
2019-03-17 18:00:00,55.3,114.44,2.76,36.58,38.47,17.64,17.9,0.8,19.94,5.8,,,,,,25.33,47.24,1.7,231.3,0.0,0.0,3.1,1013.95,
2019-03-17 19:00:00,41.58,123.48,3.45,42.79,45.18,19.08,14.1,0.78,14.98,4.78,,,,,,23.43,41.33,0.9,208.05,0.0,0.0,5.32,1013.82,
2019-03-17 20:00:00,50.56,105.73,3.64,34.58,36.79,18.08,8.52,0.51,13.74,5.78,,,,,,23.06,57.16,0.82,300.43,0.0,0.0,5.38,1013.78,
2019-03-17 21:00:00,44.67,79.02,2.16,40.9,41.69,19.49,8.97,0.57,12.2,8.0,,,,,,22.78,58.67,0.86,273.59,0.0,0.0,5.68,1014.58,
2019-03-17 22:00:00,39.75,65.66,3.98,32.42,35.86,19.52,11.39,0.48,14.34,5.9,,,,,,22.25,61.04,1.32,236.94,0.0,0.0,6.38,1015.25,
2019-03-17 23:00:00,40.45,64.44,3.84,30.85,32.91,19.96,15.46,1.24,16.96,4.52,,,,,,22.31,59.04,1.95,223.29,0.0,0.0,7.28,1015.68,
2019-03-18 00:00:00,28.69,58.57,2.72,22.06,23.1,18.23,4.88,0.2,16.84,2.64,,,,,,22.12,60.74,0.72,263.1,0.0,0.0,6.52,1015.6,
2019-03-18 01:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2019-03-18 02:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2019-03-18 03:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2019-03-18 04:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2019-03-18 05:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2019-03-18 06:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2019-03-18 07:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2019-03-18 08:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2019-03-18 09:00:00,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,
2019-03-18 10:00:00,80.39,99.95,12.58,32.64,45.22,4.05,,0.2,,,,,,,,29.56,9.18,0.75,69.13,0.0,0.0,578.4,1015.1,
2019-03-18 11:00:00,139.23,44.89,4.84,33.88,38.72,16.72,16.42,0.2,20.88,3.6,,,,,,29.86,36.16,0.96,253.52,0.0,0.0,704.38,1014.7,
2019-03-18 12:00:00,,,3.89,29.89,33.62,20.83,10.45,0.2,22.19,2.11,,,,,,30.44,34.84,1.08,273.79,0.0,0.0,661.98,1013.53,
2019-03-18 13:00:00,41.75,56.43,3.07,24.74,27.3,19.35,3.5,0.12,22.91,1.42,,,,,,30.68,34.76,1.04,294.86,0.0,0.0,514.25,1012.3,
2019-03-18 14:00:00,27.88,55.46,5.24,18.82,24.06,19.29,13.25,0.1,22.96,2.1,,,,,,30.69,34.19,1.05,270.3,0.0,0.0,381.58,1010.9,
2019-03-18 15:00:00,23.88,52.72,1.46,26.14,26.81,21.79,12.94,0.12,22.7,3.66,,,,,,30.71,34.31,1.07,296.65,0.0,0.0,285.55,1010.05,
2019-03-18 16:00:00,28.7,50.52,3.13,27.29,29.23,22.56,15.48,0.44,23.35,1.72,,,,,,30.35,35.91,0.92,285.19,0.0,0.0,109.05,1009.82,
2019-03-18 17:00:00,14.36,56.21,2.6,26.11,27.49,20.81,15.5,0.5,21.64,1.85,,,,,,28.72,40.13,0.81,253.28,0.0,0.0,16.7,1009.92,
2019-03-18 18:00:00,23.01,70.04,2.38,32.3,33.24,21.62,18.1,0.83,22.32,2.5,,,,,,27.32,43.06,0.84,240.17,0.0,0.0,4.38,1010.2,
2019-03-18 19:00:00,33.62,107.1,2.5,33.19,34.35,23.05,18.84,0.98,18.08,3.57,,,,,,26.19,48.58,0.88,221.38,0.0,0.0,5.52,1010.7,
2019-03-18 20:00:00,52.72,120.73,1.77,41.12,41.38,27.54,15.58,2.17,10.92,8.63,,,,,,25.03,54.06,0.63,169.06,0.0,0.0,6.48,1011.28,
2019-03-18 21:00:00,60.86,160.07,6.21,58.74,64.68,27.25,15.56,2.78,7.66,15.76,,,,,,25.07,54.8,0.66,329.4,0.0,0.0,8.78,1011.55,
2019-03-18 22:00:00,69.03,183.02,6.05,59.54,65.39,26.37,10.45,1.29,7.0,25.54,,,,,,24.83,56.72,0.49,148.09,0.0,0.0,6.32,1011.45,
2019-03-18 23:00:00,68.42,170.35,3.26,28.2,31.04,24.82,8.65,0.97,11.42,10.6,,,,,,24.64,58.74,0.63,323.14,0.0,0.0,7.07,1011.08,
2019-03-19 00:00:00,65.0,138.56,2.97,25.96,27.52,23.58,7.08,0.6,12.45,8.38,,,,,,24.2,61.17,1.01,329.45,0.0,0.0,7.28,1010.72,
2019-03-19 01:00:00,64.81,106.84,2.12,25.07,25.92,22.75,6.42,0.37,15.52,8.34,,,,,,23.5,60.8,1.3,345.21,0.0,0.0,7.08,1009.95,
2019-03-19 02:00:00,58.14,88.1,2.77,17.3,19.06,19.4,6.9,0.22,17.98,3.24,,,,,,23.28,61.71,1.52,341.88,0.0,0.0,6.78,1009.38,
2019-03-19 03:00:00,55.41,87.03,2.02,20.95,21.65,20.9,5.69,0.21,15.87,2.98,,,,,,23.02,63.89,1.07,315.08,0.0,0.0,6.68,1009.22,
2019-03-19 04:00:00,52.89,64.59,3.37,26.2,30.13,21.08,4.84,0.42,12.17,8.82,,,,,,22.3,68.66,0.75,308.61,0.0,0.0,6.68,1009.42,
2019-03-19 05:00:00,52.0,75.21,2.19,30.65,32.35,23.03,4.11,0.55,7.9,10.6,,,,,,21.62,73.43,0.62,270.19,0.0,0.0,7.58,1010.08,
2019-03-19 06:00:00,55.79,81.56,5.04,52.3,56.97,26.1,3.55,0.93,3.36,10.09,,,,,,21.93,72.81,0.63,172.02,0.0,0.0,50.52,1011.02,
2019-03-19 07:00:00,73.6,112.0,3.72,30.64,33.89,24.32,9.75,0.98,11.24,8.64,,,,,,24.27,62.01,0.52,274.86,0.0,0.0,133.62,1011.8,
2019-03-19 08:00:00,82.29,136.56,2.18,24.11,25.08,22.3,18.32,0.79,20.78,12.22,,,,,,26.4,50.79,0.62,324.82,0.0,0.0,310.5,1012.45,
2019-03-19 09:00:00,83.78,141.84,0.49,15.4,12.74,19.72,14.04,0.6,27.98,5.3,,,,,,28.1,42.99,0.56,220.4,0.0,0.0,585.7,1012.5,
2019-03-19 10:00:00,78.46,131.14,1.89,18.12,18.98,20.47,17.61,0.63,29.06,4.86,,,,,,29.5,38.25,0.91,233.44,0.0,0.0,576.5,1012.1,
2019-03-19 11:00:00,71.66,124.97,1.82,21.06,21.79,19.08,25.36,0.49,31.4,3.58,,,,,,30.86,34.42,0.86,304.5,0.0,0.0,728.3,1011.28,
2019-03-19 12:00:00,64.5,118.98,,,,,18.89,0.36,33.2,1.79,,,,,,31.98,24.36,1.02,277.33,0.0,0.0,811.85,1010.1,
2019-03-19 13:00:00,54.29,109.29,,,,,19.8,0.59,36.99,1.57,,,,,,32.34,23.98,1.11,283.95,0.0,0.0,693.45,1009.08,
2019-03-19 14:00:00,55.32,111.84,,,,,19.65,0.7,37.87,1.53,,,,,,32.12,24.04,1.07,291.84,0.0,0.0,422.5,1008.2,
2019-03-19 15:00:00,52.9,116.7,,,,,17.46,0.62,36.49,1.57,,,,,,31.85,22.85,1.01,271.4,0.0,0.0,267.8,1007.65,
2019-03-19 16:00:00,53.38,115.58,3.92,9.5,12.01,66.81,16.7,0.48,34.14,1.45,,,,,,31.44,22.49,0.94,257.08,0.0,0.0,94.98,1007.42,
2019-03-19 17:00:00,50.82,116.88,4.07,12.76,15.47,72.6,15.6,0.64,29.16,2.28,,,,,,29.48,27.49,0.93,251.76,0.0,0.0,16.1,1007.5,
2019-03-19 18:00:00,51.44,121.9,2.85,18.47,20.62,62.48,17.45,1.04,21.18,11.09,,,,,,27.39,35.2,0.8,298.32,0.0,0.0,3.9,1008.2,
2019-03-19 19:00:00,51.42,125.44,21.14,40.0,61.08,70.2,19.32,1.98,8.94,15.01,,,,,,26.39,40.02,0.85,277.52,0.0,0.0,5.55,1008.9,
2019-03-19 20:00:00,71.44,153.05,30.44,40.28,70.57,59.71,21.08,1.4,6.59,31.99,,,,,,25.87,35.6,1.26,268.36,0.0,0.0,6.88,1009.92,
2019-03-19 21:00:00,76.19,154.0,2.79,25.48,27.5,34.55,17.43,0.55,11.1,7.68,,,,,,25.47,26.83,1.27,356.86,0.0,0.0,6.45,1010.48,
2019-03-19 22:00:00,65.51,129.38,5.52,21.53,27.03,35.54,17.08,0.53,7.37,5.76,,,,,,23.95,30.34,0.88,211.73,0.0,0.0,5.7,1010.6,
2019-03-19 23:00:00,60.72,121.86,3.06,17.46,19.85,31.7,16.24,0.61,9.03,7.27,,,,,,22.94,38.71,0.97,225.28,0.0,0.0,5.6,1010.7,
2019-03-20 00:00:00,61.11,118.24,2.66,17.37,19.05,29.76,23.66,0.7,8.28,7.94,,,,,,21.75,43.64,0.58,296.21,0.0,0.0,6.62,1010.38,
2019-03-20 01:00:00,66.92,125.19,9.78,23.8,33.58,34.17,16.19,0.91,2.42,9.99,,,,,,21.43,49.15,0.85,237.83,0.0,0.0,7.28,1009.72,
2019-03-20 02:00:00,72.9,131.5,16.95,27.73,44.66,32.34,22.27,0.78,0.92,60.73,,,,,,21.0,45.23,0.96,353.41,0.0,0.0,6.82,1009.15,
2019-03-20 03:00:00,80.62,166.15,31.54,29.85,61.39,32.84,38.14,0.84,0.79,49.71,,,,,,20.54,46.3,0.82,137.49,0.0,0.0,6.93,1009.0,
2019-03-20 04:00:00,99.98,207.28,23.44,24.99,48.44,31.92,37.5,0.7,0.83,34.82,,,,,,19.74,53.28,0.58,164.8,0.0,0.0,6.4,1009.38,
2019-03-20 05:00:00,136.36,247.04,18.44,24.46,42.9,33.47,27.36,1.09,1.51,29.81,,,,,,20.0,58.67,0.9,335.16,0.0,0.0,9.77,1010.08,
2019-03-20 06:00:00,146.86,250.33,23.76,23.45,47.21,37.18,28.44,1.78,3.08,24.71,,,,,,20.28,61.6,0.77,330.24,0.0,0.0,42.0,1010.88,
2019-03-20 07:00:00,164.27,274.98,10.86,24.67,35.45,36.72,48.41,1.48,9.26,25.12,,,,,,23.08,46.52,0.8,316.58,0.0,0.0,134.68,1011.75,
2019-03-20 08:00:00,181.22,303.54,3.03,14.57,17.01,25.79,30.15,0.82,17.67,19.9,,,,,,26.87,34.36,0.81,331.46,0.0,0.0,335.72,1012.55,
2019-03-20 09:00:00,179.24,280.26,3.45,10.08,13.04,17.97,23.89,0.3,28.49,8.36,,,,,,29.36,27.28,0.7,301.18,0.0,0.0,670.75,1012.8,
2019-03-20 10:00:00,31.56,,1.76,9.16,9.7,18.71,47.8,0.3,30.37,,,,,,,31.31,23.39,0.62,278.72,0.0,0.0,669.92,1012.65,
2019-03-20 11:00:00,55.34,108.47,0.96,7.82,6.27,12.62,30.92,0.3,29.75,4.5,,,,,,32.1,19.06,1.0,218.25,0.0,0.0,797.5,1011.75,
2019-03-20 12:00:00,65.3,100.29,2.26,8.25,9.19,12.42,20.76,0.47,30.08,2.86,,,,,,32.87,18.51,0.84,275.56,0.0,0.0,761.72,1010.82,
2019-03-20 13:00:00,59.17,101.9,1.83,5.78,7.28,12.82,20.65,0.55,30.38,2.82,,,,,,33.2,18.53,0.96,280.6,0.0,0.0,670.75,1009.82,
2019-03-20 14:00:00,58.85,100.17,2.23,8.62,8.74,11.36,15.61,0.33,26.79,2.32,,,,,,33.68,15.48,0.89,273.06,0.0,0.0,558.83,1008.82,
2019-03-20 15:00:00,52.34,104.89,1.9,17.32,17.58,14.44,15.23,0.39,21.76,1.76,,,,,,33.36,15.52,1.29,246.78,0.0,0.0,287.73,1008.05,
2019-03-20 16:00:00,46.45,100.15,1.72,18.26,18.93,15.52,17.84,0.33,26.58,1.14,,,,,,32.82,15.5,1.04,241.48,0.0,0.0,108.22,1007.75,
2019-03-20 17:00:00,44.48,95.49,1.38,13.91,12.97,15.53,24.39,0.46,24.96,1.16,,,,,,30.83,18.96,0.89,249.66,0.0,0.0,14.3,1008.08,
2019-03-20 18:00:00,45.57,113.18,4.28,14.48,17.82,25.92,24.2,1.13,13.28,6.48,,,,,,27.8,26.05,0.8,250.02,0.0,0.0,2.35,1008.92,
2019-03-20 19:00:00,57.44,150.3,5.92,13.93,19.67,29.87,30.56,1.38,7.14,12.7,,,,,,26.17,27.78,1.14,217.2,0.0,0.0,4.42,1009.78,
2019-03-20 20:00:00,80.98,180.98,3.71,13.82,16.81,26.24,27.76,1.15,6.36,18.78,,,,,,25.37,27.39,0.88,230.8,0.0,0.0,5.48,1010.78,
2019-03-20 21:00:00,92.77,192.44,25.14,17.08,42.22,36.05,35.53,2.86,3.91,21.75,,,,,,24.46,32.81,0.67,244.9,0.0,0.0,6.05,1011.15,
2019-03-20 22:00:00,93.92,199.91,18.18,20.54,38.72,34.76,25.09,1.56,1.26,22.07,,,,,,23.61,29.83,0.68,261.9,0.0,0.0,6.65,1011.08,
2019-03-20 23:00:00,85.98,185.37,27.9,20.38,48.28,34.19,25.17,2.85,4.53,15.71,,,,,,23.26,34.75,1.09,205.42,0.0,0.0,6.7,1011.2,
2019-03-21 00:00:00,97.04,189.58,2.96,13.48,15.56,28.65,60.09,1.2,4.59,27.29,,,,,,22.66,34.06,0.48,279.91,0.0,0.0,5.72,1010.68,
2019-03-21 01:00:00,95.67,189.9,2.96,12.49,14.79,26.58,38.1,1.11,8.58,12.37,,,,,,22.15,39.85,0.82,272.2,0.0,0.0,6.0,1010.08,
2019-03-21 02:00:00,92.14,189.18,1.96,11.86,12.48,21.75,21.32,0.81,5.44,23.9,,,,,,21.1,48.99,0.91,141.71,0.0,0.0,4.75,1009.7,
2019-03-21 03:00:00,97.62,177.83,22.02,16.31,38.34,29.88,25.65,1.35,1.7,24.08,,,,,,19.92,55.48,0.66,97.79,0.0,0.0,5.48,1009.68,
2019-03-21 04:00:00,107.35,197.9,26.11,19.03,45.14,29.22,45.86,1.69,1.69,15.46,,,,,,19.18,53.51,0.54,126.51,0.0,0.0,5.72,1009.88,
2019-03-21 05:00:00,136.84,236.52,21.66,14.6,36.27,27.1,39.07,1.38,1.72,12.98,,,,,,19.18,52.16,0.53,240.3,0.0,0.0,9.05,1010.52,
2019-03-21 06:00:00,149.24,263.13,22.09,17.82,39.92,26.24,45.24,1.45,2.74,31.13,,,,,,20.38,50.38,0.84,252.25,0.0,0.0,44.98,1011.2,
2019-03-21 07:00:00,162.22,267.72,7.47,11.14,17.77,29.14,42.56,1.16,9.06,26.73,,,,,,24.02,49.68,0.38,228.93,0.0,0.0,138.73,1012.05,
2019-03-21 08:00:00,147.66,241.65,2.37,9.43,10.12,24.95,23.51,0.57,17.95,9.09,,,,,,27.15,47.4,0.92,285.69,0.0,0.0,329.05,1013.03,
2019-03-21 09:00:00,126.88,197.88,2.34,7.42,8.4,20.76,34.64,0.5,22.66,6.86,,,,,,29.67,35.76,0.87,296.73,0.0,0.0,625.22,1013.3,
2019-03-21 10:00:00,96.24,157.28,1.21,9.12,9.29,15.48,33.55,0.54,29.08,4.88,,,,,,32.31,28.26,0.83,317.34,0.0,0.0,655.88,1012.88,
2019-03-21 11:00:00,82.35,128.71,1.65,8.02,8.81,14.97,33.77,0.34,28.82,4.22,,,,,,34.39,23.91,0.88,278.29,0.0,0.0,761.08,1011.78,
2019-03-21 12:00:00,78.08,118.95,2.2,7.47,9.06,15.4,40.32,0.42,30.77,3.32,,,,,,34.93,22.55,1.16,263.05,0.0,0.0,718.7,1010.65,
2019-03-21 13:00:00,73.11,112.96,3.53,6.42,8.85,13.37,35.02,0.43,28.81,3.92,,,,,,35.33,21.11,1.3,242.37,0.0,0.0,670.35,1009.38,
2019-03-21 14:00:00,63.98,102.52,3.11,4.08,6.06,10.76,23.07,0.2,24.6,2.94,,,,,,35.7,19.29,0.9,256.2,0.0,0.0,531.8,1008.68,
2019-03-21 15:00:00,61.16,97.31,1.13,5.73,4.85,10.8,21.47,0.15,23.59,2.49,,,,,,35.56,18.59,0.79,268.17,0.0,0.0,303.9,1008.3,
2019-03-21 16:00:00,48.06,84.12,2.37,6.74,6.88,10.25,16.06,0.2,21.96,2.07,,,,,,34.51,20.11,0.96,250.35,0.0,0.0,100.82,1008.25,
2019-03-21 17:00:00,38.8,74.56,1.97,6.05,8.01,14.0,16.44,0.82,18.51,2.23,,,,,,32.22,26.04,0.64,219.32,0.0,0.0,16.88,1008.47,
2019-03-21 18:00:00,40.48,74.54,3.67,8.15,9.09,16.24,15.32,0.8,14.66,9.27,,,,,,29.74,32.33,0.48,227.78,0.0,0.0,2.68,1008.8,
2019-03-21 19:00:00,47.53,88.46,2.54,6.72,8.08,19.28,12.97,0.93,13.84,7.83,,,,,,29.22,34.36,1.03,201.5,0.0,0.0,6.3,1009.18,
2019-03-21 20:00:00,48.16,96.05,2.39,8.38,10.15,20.59,12.25,0.74,17.3,6.17,,,,,,28.64,42.93,1.18,210.23,0.0,0.0,6.1,1009.9,
